version workload runs warmup blocks threads_per_block num_floats malloc_mean malloc_max free_mean free_max work_mean work_max
baseline sum_reduce 20 2 192 64 3 871172 5.67349e+06 24803.2 131350 1614.86 5499
baseline sum_reduce 20 2 192 64 3 864289 1.32921e+06 34287.5 4.14026e+06 1556.92 4489
baseline sum_reduce 20 2 192 64 3 865797 1.45917e+06 35564.9 4.27229e+06 1634.9 8356
baseline sum_reduce 20 2 192 64 3 879176 1.32857e+06 34131.4 4.21941e+06 1605.66 4268
baseline sum_reduce 20 2 192 64 3 858632 1.34678e+06 34943.3 4.2765e+06 1583.62 3951
baseline sum_reduce 20 2 192 64 3 863766 1.36102e+06 56688 4.25334e+06 1630.24 6682
baseline sum_reduce 20 2 192 64 3 872989 1.3796e+06 45030.9 4.13249e+06 1737.93 33304
baseline sum_reduce 20 2 192 64 3 844703 1.35661e+06 47016.3 4.37182e+06 1595.22 5319
baseline sum_reduce 20 2 192 64 3 867127 5.45187e+06 23988.6 118214 1613.93 6986
baseline sum_reduce 20 2 192 64 3 844855 1.34558e+06 34545.1 4.14306e+06 1592.69 4624
baseline sum_reduce 20 2 192 64 3 860774 1.3076e+06 35261.2 4.18595e+06 1640.51 18453
baseline sum_reduce 20 2 192 64 3 870976 5.70046e+06 23726.6 118456 1590.4 4340
baseline sum_reduce 20 2 192 64 3 862024 1.38254e+06 34929 4.26032e+06 1593.93 4705
baseline sum_reduce 20 2 192 64 3 864108 5.43998e+06 34764.7 4.08448e+06 1613.16 7336
baseline sum_reduce 20 2 192 64 3 865512 1.37433e+06 35104 4.26812e+06 1592.71 4141
baseline sum_reduce 20 2 192 64 4 878582 5.44944e+06 34055.8 4.13433e+06 1192.44 4888
baseline sum_reduce 20 2 192 64 4 863690 5.63941e+06 23952.4 108405 1216.65 5065
baseline sum_reduce 20 2 192 64 4 886190 5.52862e+06 35141.6 4.23488e+06 1195.05 4019
baseline sum_reduce 20 2 192 64 4 865547 5.57179e+06 35772.4 4.23771e+06 1212.9 3871
baseline sum_reduce 20 2 192 64 4 877383 5.62577e+06 35074 4.2371e+06 1256.21 9373
baseline sum_reduce 20 2 192 64 4 864536 1.33816e+06 47021.5 4.28472e+06 1255.89 11559
baseline sum_reduce 20 2 192 64 4 860517 1.35277e+06 34360.2 4.03515e+06 1250.76 24006
baseline sum_reduce 20 2 192 64 4 843888 1.37683e+06 35437.8 4.19074e+06 1249.67 11873
baseline sum_reduce 20 2 192 64 4 868337 5.40146e+06 25263.2 128196 1240.95 7707
baseline sum_reduce 20 2 192 64 4 840769 1.38457e+06 35114.4 4.06032e+06 1247.36 8573
baseline sum_reduce 20 2 192 64 4 879925 5.67889e+06 23919.5 132690 1275.56 11935
baseline sum_reduce 20 2 192 64 4 867999 1.42674e+06 35063.7 4.17878e+06 1236.25 6917
baseline sum_reduce 20 2 192 64 4 867287 5.53314e+06 35578.2 4.328e+06 1333.35 28116
baseline sum_reduce 20 2 192 64 4 858917 1.48888e+06 34811.8 4.17555e+06 1242.22 6849
baseline sum_reduce 20 2 192 64 4 866740 1.38674e+06 35158 4.27507e+06 1219.54 8235
baseline sum_reduce 20 2 192 64 4 859190 1.3714e+06 35558.7 4.29441e+06 1239.38 10452
baseline sum_reduce 20 2 192 64 4 873257 1.31965e+06 34942 4.10336e+06 1224.34 2447
baseline sum_reduce 20 2 192 64 4 858013 5.49542e+06 35685.9 4.16572e+06 1234.6 9315
baseline sum_reduce 20 2 192 64 4 858035 1.37325e+06 34809.7 4.13193e+06 1301.11 17084
baseline sum_reduce 20 2 192 64 4 857470 1.30539e+06 47162.5 4.26295e+06 1215.71 5334
baseline sum_reduce 20 2 192 64 5 852472 1.36972e+06 35575.5 4.26778e+06 1775.42 7555
baseline sum_reduce 20 2 192 64 5 872933 5.47118e+06 24412.5 104737 1842.67 28213
baseline sum_reduce 20 2 192 64 5 874524 5.60942e+06 24240.1 121299 1783.04 11378
baseline sum_reduce 20 2 192 64 5 858255 5.70143e+06 24269.7 102777 1785.82 9852
baseline sum_reduce 20 2 192 64 5 874364 1.45874e+06 34457.3 4.14401e+06 1800.08 10174
baseline sum_reduce 20 2 192 64 5 862425 1.39159e+06 34946.5 4.13552e+06 1819.22 17480
baseline sum_reduce 20 2 192 64 5 888910 1.45868e+06 34979.2 4.28771e+06 1732.47 6201
baseline sum_reduce 20 2 192 64 5 855994 5.52381e+06 24765.9 114941 1802.9 14194
baseline sum_reduce 20 2 192 64 5 846302 1.45193e+06 35762.5 4.29018e+06 1832.71 18194
baseline sum_reduce 20 2 192 64 5 849567 1.37251e+06 46509.5 4.22856e+06 1784.91 9482
baseline sum_reduce 20 2 192 64 5 880697 1.29434e+06 34744.8 4.18085e+06 1765 7944
baseline sum_reduce 20 2 192 64 5 877700 1.40201e+06 35784.7 4.189e+06 1826.73 16484
baseline sum_reduce 20 2 192 64 5 881902 1.50055e+06 34847 4.25098e+06 1750.5 10531
baseline sum_reduce 20 2 192 64 5 865494 1.32077e+06 34988.5 4.13794e+06 1762.75 4096
baseline sum_reduce 20 2 192 64 5 879372 5.71377e+06 24317 163204 1777.27 11522
baseline sum_reduce 20 2 192 64 5 864714 1.36387e+06 35538.3 4.30245e+06 1775.09 11793
baseline sum_reduce 20 2 192 64 5 871355 1.37546e+06 46114.9 4.33839e+06 1743.34 4161
baseline sum_reduce 20 2 192 64 5 855241 1.28648e+06 34951.9 4.17104e+06 1761.76 3444
baseline sum_reduce 20 2 192 64 5 876966 5.37975e+06 24923.6 137296 1773.34 6151
baseline sum_reduce 20 2 192 64 5 863578 1.39311e+06 46656.1 4.27461e+06 1774.4 7467
baseline sum_reduce 20 2 192 64 6 860362 1.49737e+06 45681.7 4.2471e+06 2138.42 7066
baseline sum_reduce 20 2 192 64 6 863339 1.34506e+06 35972.4 4.12936e+06 2107.7 11254
baseline sum_reduce 20 2 192 64 6 900975 5.56149e+06 34929.9 4.1082e+06 2088.92 5045
baseline sum_reduce 20 2 192 64 6 887202 1.3423e+06 34969 4.16634e+06 2121.21 17049
baseline sum_reduce 20 2 192 64 6 856387 1.37065e+06 35463.1 4.17068e+06 2120.51 13821
baseline sum_reduce 20 2 192 64 6 890390 5.5252e+06 24334.9 89088 2130.54 7516
baseline sum_reduce 20 2 192 64 6 857012 1.48969e+06 35910.3 4.2779e+06 2229.14 39909
baseline sum_reduce 20 2 192 64 6 863489 5.4401e+06 35704.4 4.09196e+06 2127.91 6394
baseline sum_reduce 20 2 192 64 6 837291 1.29494e+06 35052 4.22965e+06 2111.29 6786
baseline sum_reduce 20 2 192 64 6 859570 1.41982e+06 47831 4.33789e+06 2185.7 21223
baseline sum_reduce 20 2 192 64 6 862857 1.31821e+06 35530.3 4.26891e+06 2191.26 8493
baseline sum_reduce 20 2 192 64 6 875102 1.41442e+06 37303.8 4.31268e+06 2206.96 19593
baseline sum_reduce 20 2 192 64 6 887530 1.38108e+06 34924.6 4.04629e+06 2137.4 5484
baseline sum_reduce 20 2 192 64 6 862624 1.41254e+06 35904.6 4.09321e+06 2100.58 4583
baseline sum_reduce 20 2 192 64 6 871301 1.4151e+06 36346.9 4.17663e+06 2119.69 5001
baseline sum_reduce 20 2 192 64 6 856297 1.31736e+06 34396.1 4.18129e+06 2140.52 6784
baseline sum_reduce 20 2 192 64 6 875042 5.52755e+06 24524.9 85882 2167.64 11361
baseline sum_reduce 20 2 192 64 6 872631 5.53272e+06 25245 128214 2163.08 7741
baseline sum_reduce 20 2 192 64 6 870775 5.5079e+06 24783.8 138292 2101.84 9157
baseline sum_reduce 20 2 192 64 6 875343 5.53648e+06 24378.2 157287 2147.83 9773
baseline sum_reduce 20 2 192 64 7 854670 1.34295e+06 36630 4.16954e+06 2554.43 29974
baseline sum_reduce 20 2 192 64 7 874048 1.48526e+06 35900.8 4.27825e+06 2434.86 9621
baseline sum_reduce 20 2 192 64 7 872539 5.67065e+06 24294.8 144647 2466.24 5108
baseline sum_reduce 20 2 192 64 7 851545 1.37269e+06 35121.1 4.16062e+06 2494.9 17123
baseline sum_reduce 20 2 192 64 7 862322 1.33445e+06 35952.5 4.28146e+06 2520.67 28966
baseline sum_reduce 20 2 192 64 7 872932 5.38495e+06 34398.3 4.01291e+06 2486.68 7889
baseline sum_reduce 20 2 192 64 7 881265 1.36253e+06 35016.3 4.27006e+06 2560.38 24680
baseline sum_reduce 20 2 192 64 7 871743 5.76097e+06 23931.7 74828 2637.67 38724
baseline sum_reduce 20 2 192 64 7 875976 5.69744e+06 25432.2 125981 2577.02 13486
baseline sum_reduce 20 2 192 64 7 881926 5.59236e+06 35475.1 4.34973e+06 2468.88 6060
baseline sum_reduce 20 2 192 64 7 871382 5.49184e+06 36029.3 4.17303e+06 2537.28 8883
baseline sum_reduce 20 2 192 64 7 881289 1.40396e+06 46396.5 4.24557e+06 2537.4 24127
baseline sum_reduce 20 2 192 64 7 876233 1.40845e+06 45485.9 4.20005e+06 2533.92 15180
baseline sum_reduce 20 2 192 64 7 897555 5.58876e+06 23957.2 100549 2491.75 6425
baseline sum_reduce 20 2 192 64 7 882789 5.4473e+06 35827.5 4.13383e+06 2497.3 6500
baseline sum_reduce 20 2 192 64 7 876542 1.36516e+06 35268.4 4.19344e+06 2560.86 27814
baseline sum_reduce 20 2 192 64 7 872139 1.37431e+06 46122 4.27777e+06 2590.58 19202
baseline sum_reduce 20 2 192 64 7 882618 1.31257e+06 35342.7 4.19179e+06 2466.15 5404
baseline sum_reduce 20 2 192 64 7 862621 1.30172e+06 46389.3 4.28947e+06 2509.88 19467
baseline sum_reduce 20 2 192 64 7 866136 1.30549e+06 35103.5 4.28386e+06 2489.1 8120
baseline sum_reduce 20 2 192 64 8 860465 1.33548e+06 36701.8 4.31445e+06 1500.91 4374
baseline sum_reduce 20 2 192 64 8 867017 5.51671e+06 35655.3 4.15188e+06 1536.59 10931
baseline sum_reduce 20 2 192 64 8 883316 1.43173e+06 36150.8 4.21762e+06 1508.68 7359
baseline sum_reduce 20 2 192 64 8 873696 1.37369e+06 34826.7 4.12202e+06 1468.76 3881
baseline sum_reduce 20 2 192 64 8 855122 1.35248e+06 34885.6 4.17469e+06 1579.66 17876
baseline sum_reduce 20 2 192 64 8 890094 5.7549e+06 24868.5 101851 1541.27 9583
baseline sum_reduce 20 2 192 64 8 865222 1.47499e+06 34500.7 4.04746e+06 1431.19 6360
baseline sum_reduce 20 2 192 64 8 859289 1.32449e+06 35513.4 4.15761e+06 1489.19 5388
baseline sum_reduce 20 2 192 64 8 871034 1.46812e+06 35639.6 4.23947e+06 1536.14 11681
baseline sum_reduce 20 2 192 64 8 884071 5.54642e+06 24724.9 102811 1497.47 5980
baseline sum_reduce 20 2 192 64 8 870371 1.36309e+06 34653 4.04874e+06 1538.22 5988
baseline sum_reduce 20 2 192 64 8 840754 1.36496e+06 35461.2 4.28108e+06 1543.46 8360
baseline sum_reduce 20 2 192 64 8 852657 1.30275e+06 46867.2 4.21906e+06 1474.95 4161
baseline sum_reduce 20 2 192 64 8 891680 5.57448e+06 24259.7 122587 1468.03 3118
baseline sum_reduce 20 2 192 64 8 856600 1.34008e+06 34893.6 4.06428e+06 1456.59 2629
baseline sum_reduce 20 2 192 64 8 867078 1.37546e+06 36094.7 4.22276e+06 1517.32 11347
baseline sum_reduce 20 2 192 64 8 858783 1.35188e+06 34702.2 4.16321e+06 1621.4 23203
baseline sum_reduce 20 2 192 64 8 853010 1.3779e+06 36975.6 4.28314e+06 1510.87 4694
baseline sum_reduce 20 2 192 64 8 900175 5.51796e+06 24594.6 118325 1510.96 4385
baseline sum_reduce 20 2 192 64 8 868122 5.60349e+06 24094.2 82566 1456.35 4293
baseline sum_reduce 20 2 192 64 9 857866 1.34116e+06 34713.9 4.08292e+06 1975.05 3816
baseline sum_reduce 20 2 192 64 9 861291 5.6415e+06 24895.7 146885 2003.04 5914
baseline sum_reduce 20 2 192 64 9 862314 1.38755e+06 47498.9 4.28526e+06 2079.28 8101
baseline sum_reduce 20 2 192 64 9 854189 1.30807e+06 36082.7 4.23223e+06 2093.84 19695
baseline sum_reduce 20 2 192 64 9 850396 1.38502e+06 34981.6 4.21084e+06 2029.15 8151
baseline sum_reduce 20 2 192 64 9 882164 5.75831e+06 25663.2 158645 2147.58 37445
baseline sum_reduce 20 2 192 64 9 859198 1.35462e+06 35279 4.18172e+06 2027.16 3473
baseline sum_reduce 20 2 192 64 9 881116 5.51901e+06 25351.1 116204 2065.49 8271
baseline sum_reduce 20 2 192 64 9 894144 5.52539e+06 35773.6 4.10767e+06 2023.54 5992
baseline sum_reduce 20 2 192 64 9 883417 1.32055e+06 46449.3 4.18343e+06 2008.03 7367
baseline sum_reduce 20 2 192 64 9 874475 5.63606e+06 24716.5 108830 2032.98 22370
baseline sum_reduce 20 2 192 64 9 878882 1.35292e+06 35587.5 4.15005e+06 2021.83 4983
baseline sum_reduce 20 2 192 64 9 872227 5.56698e+06 25311 102994 1992.04 3504
baseline sum_reduce 20 2 192 64 9 852815 1.31927e+06 35922.3 4.28127e+06 2025.38 5682
baseline sum_reduce 20 2 192 64 9 877612 1.34265e+06 47268.5 4.27454e+06 2144.29 34780
baseline sum_reduce 20 2 192 64 9 876544 5.63592e+06 25165.1 164489 2071.4 3972
baseline sum_reduce 20 2 192 64 9 860494 1.35807e+06 35589.4 4.23784e+06 2031.95 4971
baseline sum_reduce 20 2 192 64 9 872412 1.41416e+06 36502.8 4.30079e+06 2028.43 8491
baseline sum_reduce 20 2 192 64 9 863920 1.30712e+06 35004.7 4.22368e+06 2094.35 10985
baseline sum_reduce 20 2 192 64 9 866018 1.31946e+06 36671.6 4.28324e+06 2142.07 23074
baseline sum_reduce 20 2 192 64 10 868590 1.35469e+06 35978.8 4.22547e+06 2464.13 17228
baseline sum_reduce 20 2 192 64 10 900797 5.54449e+06 24271.4 156174 2435.71 24429
baseline sum_reduce 20 2 192 64 10 904135 5.48097e+06 24350 97038 2429.84 16951
baseline sum_reduce 20 2 192 64 10 858221 1.289e+06 35291.8 4.15475e+06 2397.86 9725
baseline sum_reduce 20 2 192 64 10 874164 1.37255e+06 47646.1 4.29159e+06 2403.96 8006
baseline sum_reduce 20 2 192 64 10 877556 5.62649e+06 36853 4.26411e+06 2371.68 7047
baseline sum_reduce 20 2 192 64 10 877697 1.43187e+06 57640 4.2062e+06 2390.97 15277
baseline sum_reduce 20 2 192 64 10 875155 5.51818e+06 24466.9 114930 2378.52 4089
baseline sum_reduce 20 2 192 64 10 866016 1.31036e+06 36097.6 4.19098e+06 2364.57 12848
baseline sum_reduce 20 2 192 64 10 858936 1.30703e+06 35067.9 4.0539e+06 2359.54 5549
baseline sum_reduce 20 2 192 64 10 871551 1.39429e+06 34936.3 4.21023e+06 2434.23 8709
baseline sum_reduce 20 2 192 64 10 883391 5.58396e+06 24611.3 123199 2384.01 5601
baseline sum_reduce 20 2 192 64 10 886269 5.32615e+06 34691.3 4.01213e+06 2406.3 6041
baseline sum_reduce 20 2 192 64 10 858606 1.3558e+06 36767.4 4.26839e+06 2468.96 8127
baseline sum_reduce 20 2 192 64 10 863399 1.38252e+06 36209.2 4.17604e+06 2406.68 10863
baseline sum_reduce 20 2 192 64 10 856072 1.28192e+06 46766.4 4.19059e+06 2371.83 4907
baseline sum_reduce 20 2 192 64 10 870408 1.31765e+06 35237.2 4.13079e+06 2389.72 7851
baseline sum_reduce 20 2 192 64 10 878801 1.34883e+06 48270 4.34717e+06 2488.17 12705
baseline sum_reduce 20 2 192 64 10 875541 1.45231e+06 35252.5 4.26236e+06 2443.29 40559
baseline sum_reduce 20 2 192 64 10 861731 1.41255e+06 36047.2 4.23049e+06 2432.77 8645
baseline sum_reduce 20 2 192 64 11 867075 1.41993e+06 45575.3 4.24692e+06 2759.43 6763
baseline sum_reduce 20 2 192 64 11 881478 1.4285e+06 35364.6 4.07566e+06 2716.31 6297
baseline sum_reduce 20 2 192 64 11 874343 5.72072e+06 24906.6 137849 2797.23 25012
baseline sum_reduce 20 2 192 64 11 873315 1.37178e+06 56828 4.21133e+06 2761.12 5837
baseline sum_reduce 20 2 192 64 11 860478 1.3345e+06 46334.7 4.16819e+06 2770.43 8437
baseline sum_reduce 20 2 192 64 11 878510 5.63236e+06 25262.3 97180 2733.14 4698
baseline sum_reduce 20 2 192 64 11 879741 1.38303e+06 36313.8 4.17956e+06 2778.31 6796
baseline sum_reduce 20 2 192 64 11 868938 1.30398e+06 46621.9 4.2835e+06 2797.45 5007
baseline sum_reduce 20 2 192 64 11 874788 5.39286e+06 24794.7 120942 2734.37 6095
baseline sum_reduce 20 2 192 64 11 891664 5.47153e+06 24234.7 116021 2760.11 4796
baseline sum_reduce 20 2 192 64 11 878093 1.4238e+06 47540.8 4.32661e+06 2798.92 9697
baseline sum_reduce 20 2 192 64 11 891459 1.33122e+06 36209 4.29195e+06 2747.14 9079
baseline sum_reduce 20 2 192 64 11 898854 5.6468e+06 25191.8 155911 2861.29 42155
baseline sum_reduce 20 2 192 64 11 868356 1.37271e+06 35550.5 4.16079e+06 2880.27 31474
baseline sum_reduce 20 2 192 64 11 874407 1.38047e+06 35676.9 4.17193e+06 2735.31 10741
baseline sum_reduce 20 2 192 64 11 883424 1.48282e+06 35890.3 4.17551e+06 2876.55 14913
baseline sum_reduce 20 2 192 64 11 861900 1.36279e+06 36410.4 4.30831e+06 2802.24 13618
baseline sum_reduce 20 2 192 64 11 856774 1.32454e+06 35235.1 4.0754e+06 2813.33 20850
baseline sum_reduce 20 2 192 64 11 876084 1.35299e+06 35820.8 4.24212e+06 2929.92 46256
baseline sum_reduce 20 2 192 64 11 852017 1.45673e+06 46671.8 4.33747e+06 2695.96 5764
baseline sum_reduce 20 2 192 64 12 866226 1.32398e+06 35661 4.22049e+06 2108.34 5843
baseline sum_reduce 20 2 192 64 12 867455 1.40029e+06 35471.4 4.18085e+06 2200.03 20644
baseline sum_reduce 20 2 192 64 12 881563 5.54601e+06 25318.5 143633 2164.02 7623
baseline sum_reduce 20 2 192 64 12 869901 1.41519e+06 35226 4.20698e+06 2169.41 8020
baseline sum_reduce 20 2 192 64 12 870512 1.3777e+06 35522.4 4.14615e+06 2143.41 9021
baseline sum_reduce 20 2 192 64 12 872797 5.46396e+06 25852 141875 2207.17 12373
baseline sum_reduce 20 2 192 64 12 874655 5.66657e+06 24948.1 114273 2135.98 4801
baseline sum_reduce 20 2 192 64 12 880712 5.73784e+06 24958.6 112143 2237.01 21209
baseline sum_reduce 20 2 192 64 12 858657 1.43348e+06 35857.3 4.18283e+06 2131.38 6187
baseline sum_reduce 20 2 192 64 12 858820 1.28344e+06 36246.8 4.26712e+06 2143.52 4299
baseline sum_reduce 20 2 192 64 12 874903 1.3467e+06 46605.7 4.30625e+06 2179.98 4856
baseline sum_reduce 20 2 192 64 12 880709 5.68404e+06 25194.7 122795 2166.51 9553
baseline sum_reduce 20 2 192 64 12 870961 5.31384e+06 36706 4.03562e+06 2179.01 5084
baseline sum_reduce 20 2 192 64 12 871333 1.38479e+06 34622.5 4.18373e+06 2152.41 3939
baseline sum_reduce 20 2 192 64 12 859007 1.44384e+06 34885.3 4.06363e+06 2149.36 3912
baseline sum_reduce 20 2 192 64 12 873046 5.40908e+06 34853.3 4.08146e+06 2137.01 9250
baseline sum_reduce 20 2 192 64 12 877419 5.57639e+06 25046.5 127128 2176.48 6759
baseline sum_reduce 20 2 192 64 12 860116 1.33533e+06 35788.3 4.15458e+06 2224.99 9226
baseline sum_reduce 20 2 192 64 12 887245 1.39694e+06 36132.4 4.21679e+06 2222.5 18604
baseline sum_reduce 20 2 192 64 12 884632 5.46832e+06 36190.4 4.11365e+06 2206.59 17712
baseline sum_reduce 20 2 192 64 13 859270 1.29566e+06 46948 4.2144e+06 2798.8 8901
baseline sum_reduce 20 2 192 64 13 907624 5.75959e+06 24029.8 111207 2707.26 9991
baseline sum_reduce 20 2 192 64 13 856582 1.40475e+06 35336.3 4.17218e+06 2727.36 9908
baseline sum_reduce 20 2 192 64 13 869080 1.419e+06 46140.4 4.1321e+06 2755.11 13906
baseline sum_reduce 20 2 192 64 13 895633 1.39762e+06 37117.5 4.27279e+06 2661.81 5750
baseline sum_reduce 20 2 192 64 13 881673 5.56471e+06 25559.1 146692 2746.79 6303
baseline sum_reduce 20 2 192 64 13 908838 5.50498e+06 24092.3 126644 2726.1 4751
baseline sum_reduce 20 2 192 64 13 923926 5.62984e+06 25340.3 138138 2723.43 11721
baseline sum_reduce 20 2 192 64 13 878610 5.59699e+06 25410.9 144833 2733.71 18190
baseline sum_reduce 20 2 192 64 13 890805 5.60907e+06 24996.7 97001 2661.26 4929
baseline sum_reduce 20 2 192 64 13 858720 1.34293e+06 35898.6 4.18071e+06 2706.38 4542
baseline sum_reduce 20 2 192 64 13 879977 1.47748e+06 35181.1 4.22076e+06 2656.89 4790
baseline sum_reduce 20 2 192 64 13 861057 1.31749e+06 46967.9 4.25162e+06 2746.04 9255
baseline sum_reduce 20 2 192 64 13 894008 5.61974e+06 25035.9 100355 2660.18 5316
baseline sum_reduce 20 2 192 64 13 852144 1.46326e+06 46875.5 4.27002e+06 2789.73 17275
baseline sum_reduce 20 2 192 64 13 854150 1.30168e+06 35807.6 4.30118e+06 2734.65 6326
baseline sum_reduce 20 2 192 64 13 868918 5.38377e+06 46130.2 4.22498e+06 2704.67 8966
baseline sum_reduce 20 2 192 64 13 869799 1.37087e+06 47154.8 4.34455e+06 2722.96 7472
baseline sum_reduce 20 2 192 64 13 874535 1.41305e+06 34851.3 4.14386e+06 2722.26 7657
baseline sum_reduce 20 2 192 64 13 873372 1.34546e+06 36898.4 4.17612e+06 2914.93 22724
baseline sum_reduce 20 2 192 64 14 870215 5.52134e+06 35900.7 4.1126e+06 3156.84 15510
baseline sum_reduce 20 2 192 64 14 893216 5.72118e+06 25557.6 168718 3128.44 14389
baseline sum_reduce 20 2 192 64 14 893020 5.60709e+06 36542.6 4.24882e+06 3120.48 14993
baseline sum_reduce 20 2 192 64 14 860380 1.34722e+06 35675.6 4.1787e+06 3119.43 11538
baseline sum_reduce 20 2 192 64 14 893680 1.42097e+06 35303.7 4.18677e+06 3089.53 11311
baseline sum_reduce 20 2 192 64 14 878520 1.35213e+06 35608.8 4.13614e+06 3071.65 6538
baseline sum_reduce 20 2 192 64 14 870418 1.35023e+06 35496.7 4.20707e+06 3106.96 8362
baseline sum_reduce 20 2 192 64 14 888502 1.41254e+06 58547.9 4.39092e+06 3165.86 32460
baseline sum_reduce 20 2 192 64 14 875085 1.45615e+06 35822.8 4.22511e+06 3127.84 8683
baseline sum_reduce 20 2 192 64 14 871104 1.33133e+06 36451.7 4.2366e+06 3160.68 16122
baseline sum_reduce 20 2 192 64 14 888795 5.56735e+06 24953.8 133861 3174.03 14163
baseline sum_reduce 20 2 192 64 14 889387 1.4269e+06 45683.3 4.1938e+06 3037.85 11193
baseline sum_reduce 20 2 192 64 14 872591 1.35411e+06 46893.2 4.28522e+06 3099.24 21465
baseline sum_reduce 20 2 192 64 14 871166 1.35528e+06 35976 4.12762e+06 3050.79 12544
baseline sum_reduce 20 2 192 64 14 892424 5.55182e+06 36173.2 4.15014e+06 3212.65 31316
