version workload runs warmup blocks threads_per_block num_floats malloc_mean malloc_max free_mean free_max work_mean work_max
baseline sum_reduce 10 2 192 64 3 868430 5.5123e+06 24538.6 91632 1585.21 9689
baseline sum_reduce 10 2 192 64 3 877605 5.67872e+06 24180.5 103323 1601.78 6488
baseline sum_reduce 10 2 192 64 3 866812 1.36216e+06 35474.8 4.17968e+06 1621.1 12416
baseline sum_reduce 10 2 192 64 3 862337 1.35116e+06 34920.1 4.26976e+06 1586.79 4597
baseline sum_reduce 10 2 192 64 3 864117 1.3199e+06 35509.8 4.21663e+06 1594.04 12743
baseline sum_reduce 10 2 192 64 4 880011 5.59058e+06 24543.4 100192 1153.35 4514
baseline sum_reduce 10 2 192 64 4 869548 5.58755e+06 23374.7 88316 1166.79 4382
baseline sum_reduce 10 2 192 64 4 858816 1.44446e+06 35113.1 4.18733e+06 1186.36 5753
baseline sum_reduce 10 2 192 64 4 863952 1.33986e+06 45142.9 4.1312e+06 1186.58 4847
baseline sum_reduce 10 2 192 64 4 880201 1.43887e+06 34890.7 4.06838e+06 1199.54 6939
baseline sum_reduce 10 2 192 64 4 872706 5.347e+06 24743.8 130530 1200.44 7144
baseline sum_reduce 10 2 192 64 4 857883 1.37713e+06 35157.8 4.2887e+06 1401.67 41223
baseline sum_reduce 10 2 192 64 4 846711 1.30343e+06 46707.5 4.24012e+06 1190.95 4973
baseline sum_reduce 10 2 192 64 4 859555 5.60873e+06 35531.5 4.18628e+06 1182.11 6584
baseline sum_reduce 10 2 192 64 4 859811 1.31885e+06 46391.6 4.23225e+06 1199.02 4032
baseline sum_reduce 10 2 192 64 5 875791 5.44896e+06 24279 117446 1706.8 6123
baseline sum_reduce 10 2 192 64 5 892598 5.57838e+06 23783.8 134358 1717.85 6309
baseline sum_reduce 10 2 192 64 5 863636 1.37438e+06 46031.6 4.26502e+06 1760.59 10629
baseline sum_reduce 10 2 192 64 5 862124 1.34823e+06 34358.9 4.14122e+06 1722.6 10771
baseline sum_reduce 10 2 192 64 5 857914 1.31906e+06 35686.5 4.15286e+06 1725.51 5334
baseline sum_reduce 10 2 192 64 5 863024 1.38181e+06 35230.6 4.16968e+06 1723.05 13977
baseline sum_reduce 10 2 192 64 5 858008 1.37873e+06 35729.2 4.26821e+06 1744.15 14574
baseline sum_reduce 10 2 192 64 5 867748 1.34341e+06 45882.3 4.10084e+06 1745.34 10521
baseline sum_reduce 10 2 192 64 5 852167 1.32385e+06 35573.7 4.19349e+06 1775.73 8349
baseline sum_reduce 10 2 192 64 5 868399 1.43437e+06 46355.4 4.25562e+06 1739.09 8293
baseline sum_reduce 10 2 192 64 6 885117 1.37197e+06 34654 4.24574e+06 2085.47 8324
baseline sum_reduce 10 2 192 64 6 872288 5.64628e+06 25314.7 125013 2151.94 26490
baseline sum_reduce 10 2 192 64 6 853690 1.31889e+06 35246.7 4.17714e+06 2049.76 6468
baseline sum_reduce 10 2 192 64 6 859802 1.37429e+06 45907.7 4.21221e+06 2088.96 7153
baseline sum_reduce 10 2 192 64 6 862400 1.30536e+06 34875.1 4.1713e+06 2124.97 15047
baseline sum_reduce 10 2 192 64 6 883160 5.43356e+06 35592.5 4.19771e+06 2286.11 35951
baseline sum_reduce 10 2 192 64 6 852682 1.2939e+06 34933.8 4.27284e+06 2048.25 7963
baseline sum_reduce 10 2 192 64 6 885532 1.33875e+06 35603.2 4.20368e+06 2059 3814
baseline sum_reduce 10 2 192 64 6 873220 1.40795e+06 35447.1 4.1439e+06 2099.12 11871
baseline sum_reduce 10 2 192 64 6 874112 1.47541e+06 45720.8 4.24157e+06 2037.56 4650
baseline sum_reduce 10 2 192 64 7 866129 1.3476e+06 35970.5 4.30031e+06 2598.74 38265
baseline sum_reduce 10 2 192 64 7 875053 5.81154e+06 24137.8 88924 2501.49 16295
baseline sum_reduce 10 2 192 64 7 858698 1.36775e+06 36003.8 4.21287e+06 2457.62 22469
baseline sum_reduce 10 2 192 64 7 859071 1.33468e+06 35850.4 4.05618e+06 2465.17 8434
baseline sum_reduce 10 2 192 64 7 882049 1.45803e+06 34419.2 4.17244e+06 2396.38 4496
baseline sum_reduce 10 2 192 64 7 876564 5.34864e+06 45062.9 4.01172e+06 2441.62 17573
baseline sum_reduce 10 2 192 64 7 861066 1.44559e+06 36279.2 4.28835e+06 2498.26 37197
baseline sum_reduce 10 2 192 64 7 868694 1.33176e+06 47028.1 4.31942e+06 2474.88 7646
baseline sum_reduce 10 2 192 64 7 864932 1.32987e+06 47138.4 4.32302e+06 2451.64 14144
baseline sum_reduce 10 2 192 64 7 869706 1.46134e+06 34649.9 4.18188e+06 2458.9 14713
baseline sum_reduce 10 2 192 64 8 869380 5.58368e+06 25812.3 119006 1463.22 11473
baseline sum_reduce 10 2 192 64 8 849127 1.30568e+06 47565.3 4.33949e+06 1400.57 3509
baseline sum_reduce 10 2 192 64 8 881843 1.37629e+06 35430.3 4.25337e+06 1421.17 3382
baseline sum_reduce 10 2 192 64 8 874073 1.4826e+06 35555.8 4.20651e+06 1426.67 2743
baseline sum_reduce 10 2 192 64 8 858248 1.38708e+06 34997.4 4.10337e+06 1421.5 4911
baseline sum_reduce 10 2 192 64 8 862012 1.39027e+06 35239.9 4.2219e+06 1448.27 12447
baseline sum_reduce 10 2 192 64 8 862094 1.35018e+06 46672.8 4.22133e+06 1475.86 7149
baseline sum_reduce 10 2 192 64 8 879234 5.6387e+06 25454.8 155175 1462.79 6719
baseline sum_reduce 10 2 192 64 8 882680 5.59188e+06 24286.3 102325 1413.59 3711
baseline sum_reduce 10 2 192 64 8 868487 5.59073e+06 24673.6 104614 1456.68 8977
baseline sum_reduce 10 2 192 64 9 867329 5.38661e+06 46727.1 4.10544e+06 2110.85 15545
baseline sum_reduce 10 2 192 64 9 883020 5.59854e+06 24684.4 112463 2005.46 8395
baseline sum_reduce 10 2 192 64 9 850770 1.31101e+06 34941.3 4.16624e+06 1984.49 10416
baseline sum_reduce 10 2 192 64 9 886066 1.52853e+06 35633.1 4.06071e+06 2026.64 6028
baseline sum_reduce 10 2 192 64 9 882929 1.57662e+06 46621.7 4.29369e+06 2009.59 7515
baseline sum_reduce 10 2 192 64 9 866775 1.3535e+06 35870.6 4.28275e+06 1976.03 6213
baseline sum_reduce 10 2 192 64 9 882345 5.67166e+06 25764.9 140816 1987.28 11371
baseline sum_reduce 10 2 192 64 9 859146 1.30856e+06 35627 4.26878e+06 1969.13 3911
baseline sum_reduce 10 2 192 64 9 888318 5.59475e+06 25813.6 119457 1983.2 10182
baseline sum_reduce 10 2 192 64 9 883550 1.5228e+06 46903.4 4.34112e+06 2013.98 10055
baseline sum_reduce 10 2 192 64 10 864048 1.38632e+06 35469.2 4.17875e+06 2310 4523
baseline sum_reduce 10 2 192 64 10 868212 1.39136e+06 36031.9 4.13615e+06 2320.99 11019
baseline sum_reduce 10 2 192 64 10 879483 1.38312e+06 36060.2 4.2258e+06 2392.09 7275
baseline sum_reduce 10 2 192 64 10 885478 5.4555e+06 35100 4.14336e+06 2340.27 7077
baseline sum_reduce 10 2 192 64 10 873682 5.55549e+06 24177 157640 2340.88 6282
baseline sum_reduce 10 2 192 64 10 885969 5.71868e+06 35776.4 4.33154e+06 2381.77 13794
baseline sum_reduce 10 2 192 64 10 870899 5.603e+06 25006.5 114620 2363.23 8761
baseline sum_reduce 10 2 192 64 10 857858 1.38782e+06 36034 4.20452e+06 2345.37 6608
baseline sum_reduce 10 2 192 64 10 853358 1.30967e+06 35616.4 4.29538e+06 2402.39 9482
baseline sum_reduce 10 2 192 64 10 887131 5.5746e+06 25021.7 111400 2393.3 14985
baseline sum_reduce 10 2 192 64 11 871122 5.59326e+06 25311.3 117958 2855.21 12767
baseline sum_reduce 10 2 192 64 11 880300 1.46221e+06 56212.1 4.19835e+06 2685.4 6805
baseline sum_reduce 10 2 192 64 11 873545 1.45726e+06 35762.6 4.22891e+06 2700.38 5225
baseline sum_reduce 10 2 192 64 11 856145 1.32523e+06 36012.5 4.15446e+06 2818.69 9696
baseline sum_reduce 10 2 192 64 11 889824 1.389e+06 35566.1 4.29199e+06 2802.33 22685
baseline sum_reduce 10 2 192 64 11 894474 5.5308e+06 25412.1 108089 2727.75 6220
baseline sum_reduce 10 2 192 64 11 860508 1.32936e+06 47234.9 4.31489e+06 2747.24 10137
baseline sum_reduce 10 2 192 64 11 859700 1.32346e+06 35629.1 4.16862e+06 2817.66 37864
baseline sum_reduce 10 2 192 64 11 868354 1.40898e+06 46829.7 4.27263e+06 2712.35 7001
baseline sum_reduce 10 2 192 64 11 859180 5.68442e+06 24987 127816 2780.3 17310
baseline sum_reduce 10 2 192 64 12 883260 1.48021e+06 35986.8 4.21122e+06 2091.06 4142
baseline sum_reduce 10 2 192 64 12 866713 1.3584e+06 47258 4.27675e+06 2195.61 8225
baseline sum_reduce 10 2 192 64 12 871721 1.40416e+06 35828 4.21407e+06 2189.39 8464
baseline sum_reduce 10 2 192 64 12 859082 1.34602e+06 35369.4 4.0925e+06 2173.51 13316
baseline sum_reduce 10 2 192 64 12 888821 5.63115e+06 24719.6 99433 2126.3 12525
baseline sum_reduce 10 2 192 64 12 867189 1.38521e+06 35981.1 4.24048e+06 2145.41 8560
baseline sum_reduce 10 2 192 64 12 888725 5.58449e+06 35988.3 4.21074e+06 2134.15 5565
baseline sum_reduce 10 2 192 64 12 878117 1.38932e+06 35201.9 4.21647e+06 2134.72 7630
baseline sum_reduce 10 2 192 64 12 863638 5.53796e+06 24984.3 105414 2128.83 4192
baseline sum_reduce 10 2 192 64 12 860149 1.38868e+06 45502.9 4.14498e+06 2075.71 4887
baseline sum_reduce 10 2 192 64 13 877322 1.38257e+06 47157.5 4.30564e+06 2826.27 29380
baseline sum_reduce 10 2 192 64 13 858716 1.34452e+06 46501.9 4.10226e+06 2710.86 9188
baseline sum_reduce 10 2 192 64 13 881370 5.42406e+06 24857.4 104459 2687.38 7486
baseline sum_reduce 10 2 192 64 13 875539 5.41966e+06 46348.1 4.09398e+06 2673.85 4560
baseline sum_reduce 10 2 192 64 13 860978 1.43758e+06 35551.5 4.3134e+06 2663.85 5422
baseline sum_reduce 10 2 192 64 13 868979 1.32051e+06 47261.8 4.37559e+06 2745.11 9590
baseline sum_reduce 10 2 192 64 13 881283 1.50364e+06 46932.2 4.19716e+06 2669.23 7869
baseline sum_reduce 10 2 192 64 13 881801 1.38321e+06 36491.6 4.11394e+06 2712.09 11241
baseline sum_reduce 10 2 192 64 13 880958 1.30952e+06 35949.2 4.27025e+06 2676.54 6024
baseline sum_reduce 10 2 192 64 13 879914 1.32193e+06 35585.3 4.27085e+06 2648.32 5146
baseline sum_reduce 10 2 192 64 14 868698 5.57681e+06 36242.8 4.19681e+06 3080.32 12279
baseline sum_reduce 10 2 192 64 14 869897 1.38873e+06 46545.4 4.24891e+06 3055.6 6147
baseline sum_reduce 10 2 192 64 14 883577 5.53465e+06 25618.2 115569 3028.87 7031
baseline sum_reduce 10 2 192 64 14 878124 1.36211e+06 36034.4 4.13251e+06 3058.45 10764
baseline sum_reduce 10 2 192 64 14 862956 1.34986e+06 35032.8 4.18019e+06 3051.03 12132
baseline sum_reduce 10 2 192 64 14 897714 5.53425e+06 25474.3 94852 3078.84 8622
baseline sum_reduce 10 2 192 64 14 879728 5.55611e+06 35314.1 4.26488e+06 3070.83 8912
baseline sum_reduce 10 2 192 64 14 876212 5.60752e+06 24623.7 124224 3046.45 12743
baseline sum_reduce 10 2 192 64 14 872485 1.54622e+06 47591.6 4.36569e+06 3113.36 24916
baseline sum_reduce 10 2 192 64 14 855537 1.28984e+06 36733.5 4.29753e+06 3142.78 17674
baseline sum_reduce 10 2 192 64 15 910217 5.41352e+06 36040.6 4.08377e+06 3544.6 15139
baseline sum_reduce 10 2 192 64 15 882901 5.4626e+06 34996.2 4.09468e+06 3457.41 10680
baseline sum_reduce 10 2 192 64 15 870482 5.50191e+06 35832.7 4.18115e+06 3394.99 13191
baseline sum_reduce 10 2 192 64 15 884149 5.53035e+06 35782.5 4.13922e+06 3430.8 11100
baseline sum_reduce 10 2 192 64 15 866908 1.33981e+06 36172.7 4.23832e+06 3526.54 16147
baseline sum_reduce 10 2 192 64 15 904018 5.34879e+06 34882.6 3.94033e+06 3422.98 8225
baseline sum_reduce 10 2 192 64 15 880819 1.37451e+06 35362.4 4.23388e+06 3462.99 16453
baseline sum_reduce 10 2 192 64 15 869813 1.31711e+06 35028.1 4.04026e+06 3544.27 17200
baseline sum_reduce 10 2 192 64 15 869139 1.35775e+06 46935.7 4.29038e+06 3491.88 13188
baseline sum_reduce 10 2 192 64 15 868966 1.344e+06 35597.6 4.15616e+06 3459.03 14593
baseline sum_reduce 10 2 192 64 16 858312 1.36084e+06 36114.4 4.24667e+06 2273.22 11257
baseline sum_reduce 10 2 192 64 16 859559 1.39057e+06 36120.1 4.18977e+06 2157.95 4109
baseline sum_reduce 10 2 192 64 16 870157 1.41259e+06 35308.3 4.06749e+06 2212.82 5493
baseline sum_reduce 10 2 192 64 16 868687 5.57533e+06 25227.9 109950 2253.82 30491
baseline sum_reduce 10 2 192 64 16 909055 1.49969e+06 34628.6 4.04258e+06 2190.35 7659
baseline sum_reduce 10 2 192 64 16 873582 1.28172e+06 47057.1 4.26272e+06 2139.37 3842
baseline sum_reduce 10 2 192 64 16 873844 1.34776e+06 35658 4.21365e+06 2180.16 8769
baseline sum_reduce 10 2 192 64 16 860664 1.32119e+06 36647 4.07594e+06 2269.9 15120
baseline sum_reduce 10 2 192 64 16 873295 1.33316e+06 46824.1 4.25803e+06 2197.2 5246
baseline sum_reduce 10 2 192 64 16 862536 1.36242e+06 36511.5 4.17751e+06 2196.5 4017
baseline sum_reduce 10 2 192 64 17 1.8607e+06 3.0627e+06 40842.8 4.79053e+06 2670.83 6397
baseline sum_reduce 10 2 192 64 17 1.44134e+06 2.09077e+06 52216.1 4.79524e+06 2703.14 5825
baseline sum_reduce 10 2 192 64 17 2.10693e+06 4.09272e+06 44131.6 5.18577e+06 2930.18 6811
baseline sum_reduce 10 2 192 64 17 1.88398e+06 2.64347e+06 31837.8 5.28114e+06 2913.07 9349
baseline sum_reduce 10 2 192 64 17 1.62085e+06 3.14859e+06 40748.1 4.79812e+06 2727.82 5387
baseline sum_reduce 10 2 192 64 17 1.49643e+06 6.86048e+06 28547.6 4.60979e+06 2708.94 5219
baseline sum_reduce 10 2 192 64 17 1.8706e+06 3.63618e+06 28102.9 4.66973e+06 2721.79 5514
baseline sum_reduce 10 2 192 64 17 1.53883e+06 2.35181e+06 29167.7 4.78843e+06 2703.42 5889
baseline sum_reduce 10 2 192 64 17 1.94084e+06 4.02374e+06 28287.3 4.67355e+06 2808.38 5888
baseline sum_reduce 10 2 192 64 17 1.74323e+06 3.27672e+06 28819 4.81689e+06 2683.36 5607
baseline sum_reduce 10 2 192 64 18 1.53874e+06 2.44523e+06 40864.8 4.80953e+06 3047.39 5763
baseline sum_reduce 10 2 192 64 18 1.48425e+06 2.4699e+06 29068.5 4.846e+06 3039.09 5430
baseline sum_reduce 10 2 192 64 18 1.65751e+06 3.1654e+06 39431.6 4.67862e+06 3090.2 5748
baseline sum_reduce 10 2 192 64 18 1.93394e+06 7.92976e+06 16941.7 189458 3146.73 6146
baseline sum_reduce 10 2 192 64 18 2.07321e+06 3.42412e+06 45145 5.25743e+06 3461.07 8720
baseline sum_reduce 10 2 192 64 18 1.91084e+06 3.71876e+06 28390 4.60433e+06 3134.75 6285
baseline sum_reduce 10 2 192 64 18 1.83179e+06 3.17478e+06 51670.7 4.73373e+06 3108.16 6420
baseline sum_reduce 10 2 192 64 18 1.56853e+06 2.44936e+06 28836.4 4.72167e+06 3104.01 6597
baseline sum_reduce 10 2 192 64 18 1.8357e+06 3.76166e+06 28322.4 4.60704e+06 3154.56 6910
baseline sum_reduce 10 2 192 64 18 1.78027e+06 7.66915e+06 16915.6 191554 3079.6 19133
baseline sum_reduce 10 2 192 64 19 1.98353e+06 3.6754e+06 31474.3 5.17691e+06 3709.98 7344
baseline sum_reduce 10 2 192 64 19 1.5087e+06 7.22042e+06 16609.2 176009 3409.38 6615
baseline sum_reduce 10 2 192 64 19 1.985e+06 3.54761e+06 30171.1 5.0124e+06 3603.58 6862
baseline sum_reduce 10 2 192 64 19 1.6582e+06 2.94093e+06 28714.5 4.74912e+06 3447.6 12280
baseline sum_reduce 10 2 192 64 19 2.33535e+06 9.59778e+06 42376.2 4.48902e+06 3723.44 9900
baseline sum_reduce 10 2 192 64 19 2.08899e+06 8.76872e+06 17557.1 149149 3623.92 7666
baseline sum_reduce 10 2 192 64 19 1.85739e+06 3.50549e+06 40842.8 4.84278e+06 3449.54 9181
baseline sum_reduce 10 2 192 64 19 1.75191e+06 7.6837e+06 28824.4 4.63608e+06 3529.68 6936
baseline sum_reduce 10 2 192 64 19 1.72254e+06 2.83612e+06 53595.6 4.90722e+06 3468.66 10331
baseline sum_reduce 10 2 192 64 19 1.85908e+06 3.17971e+06 29672.1 4.97482e+06 3471.78 7356
baseline sum_reduce 10 2 192 64 20 1.62886e+06 2.55198e+06 41601.9 4.94798e+06 2837.03 7254
baseline sum_reduce 10 2 192 64 20 1.74622e+06 2.843e+06 30368 5.04492e+06 2826.47 5635
baseline sum_reduce 10 2 192 64 20 1.7881e+06 2.96114e+06 28195.1 4.62552e+06 2733.89 14979
baseline sum_reduce 10 2 192 64 20 2.12167e+06 8.85841e+06 30713.5 4.84423e+06 2966.58 6463
baseline sum_reduce 10 2 192 64 20 1.61965e+06 7.26665e+06 28435.7 4.52185e+06 2722.65 5699
baseline sum_reduce 10 2 192 64 20 1.90304e+06 7.88984e+06 18094.1 213304 2857.52 5681
baseline sum_reduce 10 2 192 64 20 2.03092e+06 3.44149e+06 56791 5.19071e+06 2939.16 11491
baseline sum_reduce 10 2 192 64 20 1.61237e+06 2.89891e+06 40421.9 4.76288e+06 2764.26 6478
baseline sum_reduce 10 2 192 64 20 1.67485e+06 2.7175e+06 41741.5 4.93668e+06 2748.23 5523
baseline sum_reduce 10 2 192 64 20 1.8277e+06 7.86874e+06 16447.9 142700 2781.18 37237
baseline sum_reduce 10 2 96 128 1 851379 1.34487e+06 34950.7 4.29614e+06 927.208 12542
baseline sum_reduce 10 2 96 128 1 884511 1.35987e+06 34826 4.26786e+06 899.068 10184
baseline sum_reduce 10 2 96 128 1 853153 1.40775e+06 46005.4 4.37262e+06 894.849 7934
baseline sum_reduce 10 2 96 128 1 853587 1.40659e+06 34886.4 4.27084e+06 932.289 18617
baseline sum_reduce 10 2 96 128 1 867499 1.4504e+06 34452.1 4.26936e+06 877.352 2666
baseline sum_reduce 10 2 96 128 1 858772 5.74373e+06 23859.4 153149 883.826 3765
baseline sum_reduce 10 2 96 128 1 852210 1.38559e+06 34843.2 4.27405e+06 904.352 8286
baseline sum_reduce 10 2 96 128 1 869583 1.40116e+06 34260.3 4.13003e+06 948.042 17349
baseline sum_reduce 10 2 96 128 1 866394 5.42058e+06 25059.1 177592 887.573 2414
baseline sum_reduce 10 2 96 128 1 839896 1.30886e+06 34456.6 4.26297e+06 895.609 4766
baseline sum_reduce 10 2 96 128 2 849145 5.42437e+06 24967 153005 1325.43 33799
baseline sum_reduce 10 2 96 128 2 873641 5.52502e+06 24463.1 145315 1287.04 15750
baseline sum_reduce 10 2 96 128 2 848431 1.38793e+06 45320.2 4.24379e+06 1227.34 3299
baseline sum_reduce 10 2 96 128 2 832808 5.58152e+06 24619.7 160757 1254.78 11352
baseline sum_reduce 10 2 96 128 2 844994 1.33453e+06 34827.3 4.18529e+06 1238.45 3090
baseline sum_reduce 10 2 96 128 2 858200 1.40025e+06 35701.9 4.25666e+06 1259.15 8889
baseline sum_reduce 10 2 96 128 2 849836 1.30916e+06 34910.3 4.16342e+06 1234.57 5863
baseline sum_reduce 10 2 96 128 2 866848 5.61993e+06 35507.2 4.35607e+06 1233.41 4238
baseline sum_reduce 10 2 96 128 2 850379 1.39898e+06 46079.4 4.26416e+06 1244.1 3999
baseline sum_reduce 10 2 96 128 2 856985 5.44092e+06 24668.8 110834 1232.34 4201
baseline sum_reduce 10 2 96 128 3 869151 5.56266e+06 24129.3 103675 1609.46 8616
baseline sum_reduce 10 2 96 128 3 872522 1.412e+06 34532.7 4.03117e+06 1586.92 5789
baseline sum_reduce 10 2 96 128 3 866376 5.53731e+06 25070.9 146103 1681.79 19961
baseline sum_reduce 10 2 96 128 3 846023 1.30715e+06 35794.7 4.19097e+06 1611.78 11410
baseline sum_reduce 10 2 96 128 3 870105 1.27427e+06 35099.9 4.12771e+06 1567.05 4837
baseline sum_reduce 10 2 96 128 3 839222 1.27947e+06 34450.2 4.33961e+06 1604.24 10390
baseline sum_reduce 10 2 96 128 3 826969 1.30516e+06 34778.2 4.15332e+06 1600.83 7541
baseline sum_reduce 10 2 96 128 3 867906 5.46684e+06 24145.8 107971 1578.98 6670
baseline sum_reduce 10 2 96 128 3 856345 5.58324e+06 34727.1 4.2473e+06 1579.94 5055
baseline sum_reduce 10 2 96 128 3 848072 5.5132e+06 24764.3 141242 1592.22 9260
baseline sum_reduce 10 2 96 128 4 856989 5.52959e+06 23957.6 134976 1162.69 4746
baseline sum_reduce 10 2 96 128 4 846501 1.25587e+06 35391.4 4.25553e+06 1198.93 4934
baseline sum_reduce 10 2 96 128 4 861195 1.38757e+06 46180.5 4.22247e+06 1249.99 26303
baseline sum_reduce 10 2 96 128 4 846235 5.50518e+06 24384.5 114251 1224.39 18048
baseline sum_reduce 10 2 96 128 4 856278 5.38054e+06 23666.6 122216 1176.85 4462
baseline sum_reduce 10 2 96 128 4 858483 5.49633e+06 23863.5 102151 1149.1 4096
baseline sum_reduce 10 2 96 128 4 853509 1.38442e+06 34676.8 4.26633e+06 1162.55 3717
baseline sum_reduce 10 2 96 128 4 849807 1.28373e+06 34848.2 4.18262e+06 1181.35 4785
baseline sum_reduce 10 2 96 128 4 843918 1.37703e+06 34464.1 4.04129e+06 1172.75 4897
baseline sum_reduce 10 2 96 128 4 849122 1.28944e+06 45805.6 4.33671e+06 1164.23 4935
baseline sum_reduce 10 2 96 128 5 861791 1.42907e+06 35203.7 4.16009e+06 1700.43 7889
baseline sum_reduce 10 2 96 128 5 851077 1.45228e+06 35913.2 4.27412e+06 1778.21 16253
baseline sum_reduce 10 2 96 128 5 858206 1.27124e+06 35163.7 4.04087e+06 1762.02 13437
baseline sum_reduce 10 2 96 128 5 866496 1.38219e+06 46237.2 4.33046e+06 1740.35 6287
baseline sum_reduce 10 2 96 128 5 852127 1.35459e+06 35857 4.1916e+06 1762.1 20138
baseline sum_reduce 10 2 96 128 5 840659 1.32177e+06 36088.9 4.17847e+06 1728.35 4258
baseline sum_reduce 10 2 96 128 5 856857 1.41601e+06 35960.2 4.24936e+06 1737.47 6616
baseline sum_reduce 10 2 96 128 5 869836 5.45401e+06 35166.7 4.11777e+06 1758.59 10904
baseline sum_reduce 10 2 96 128 5 871062 1.33983e+06 34780.9 4.27702e+06 1710.32 3975
baseline sum_reduce 10 2 96 128 5 860061 1.47535e+06 46444.3 4.25107e+06 1781.83 9262
baseline sum_reduce 10 2 96 128 6 879840 5.55102e+06 46864 4.3463e+06 2106.89 6556
baseline sum_reduce 10 2 96 128 6 870909 1.56692e+06 46893 4.3491e+06 2109.07 20020
baseline sum_reduce 10 2 96 128 6 870326 5.51801e+06 24901.5 175843 2126.2 30634
baseline sum_reduce 10 2 96 128 6 842853 1.34521e+06 34842.2 4.17155e+06 2090.39 14489
baseline sum_reduce 10 2 96 128 6 877904 5.66536e+06 23886.1 118777 2072.23 10269
baseline sum_reduce 10 2 96 128 6 875414 1.53189e+06 35026 4.18342e+06 2091.74 19569
baseline sum_reduce 10 2 96 128 6 849544 1.30566e+06 35839.3 4.22676e+06 2133.97 21346
baseline sum_reduce 10 2 96 128 6 868538 1.43632e+06 46846.1 4.33145e+06 2059.61 9453
baseline sum_reduce 10 2 96 128 6 864318 1.36004e+06 46308.4 4.23698e+06 2067.02 7379
baseline sum_reduce 10 2 96 128 6 871849 1.39797e+06 34843.1 4.20659e+06 2068.37 5019
baseline sum_reduce 10 2 96 128 7 869626 1.33636e+06 35892 4.1375e+06 2454.11 10898
baseline sum_reduce 10 2 96 128 7 849602 1.31916e+06 46469.9 4.18207e+06 2464.32 8662
baseline sum_reduce 10 2 96 128 7 850780 1.38385e+06 35695.3 4.18008e+06 2470.81 8738
baseline sum_reduce 10 2 96 128 7 869728 1.43234e+06 46134.8 4.2897e+06 2491.72 13818
baseline sum_reduce 10 2 96 128 7 859306 5.46919e+06 46284.4 4.17206e+06 2451.27 5417
baseline sum_reduce 10 2 96 128 7 849530 1.4495e+06 45944.8 4.23464e+06 2440.96 6901
baseline sum_reduce 10 2 96 128 7 848902 1.32118e+06 36524.6 4.32458e+06 2554.41 11404
baseline sum_reduce 10 2 96 128 7 893699 5.59765e+06 24890.7 146701 2476.18 8100
baseline sum_reduce 10 2 96 128 7 869762 5.64877e+06 24898.4 118149 2514.31 15583
baseline sum_reduce 10 2 96 128 7 869236 5.44947e+06 45784.4 4.25353e+06 2493.79 11979
