version workload runs warmup blocks threads_per_block num_floats malloc_mean malloc_max free_mean free_max work_mean work_max
baseline sum_reduce 20 2 12 1024 16 843789 1.43205e+06 45747.1 4.28246e+06 2261.73 3589
baseline sum_reduce 20 2 12 1024 16 859192 1.37239e+06 45646.9 4.24762e+06 2260.09 4126
baseline sum_reduce 20 2 12 1024 17 1.88318e+06 3.6712e+06 27584.9 4.5103e+06 2678.84 5007
baseline sum_reduce 20 2 12 1024 17 2.29162e+06 3.27565e+06 31730.6 5.25038e+06 3053.93 7456
baseline sum_reduce 20 2 12 1024 17 2.00017e+06 3.82008e+06 28248.7 4.69917e+06 2731.22 6413
baseline sum_reduce 20 2 12 1024 17 2.27538e+06 4.74439e+06 28418.1 4.61366e+06 2865.28 6617
baseline sum_reduce 20 2 12 1024 17 2.26928e+06 4.18912e+06 43594.8 4.99794e+06 3073 6650
baseline sum_reduce 20 2 12 1024 17 2.11137e+06 4.36478e+06 27585.5 4.44435e+06 2729.79 5217
baseline sum_reduce 20 2 12 1024 17 1.80645e+06 3.53883e+06 27999.5 4.64382e+06 2699.74 5120
baseline sum_reduce 20 2 12 1024 17 1.90855e+06 3.40873e+06 28960.2 4.83587e+06 2750.61 5365
baseline sum_reduce 20 2 12 1024 17 2.4199e+06 4.47544e+06 32223.5 5.31047e+06 3202.07 7393
baseline sum_reduce 20 2 12 1024 17 1.54981e+06 2.65679e+06 28620.1 4.75537e+06 2670.42 4913
baseline sum_reduce 20 2 12 1024 17 2.35345e+06 3.4526e+06 32201.7 5.3514e+06 2986.96 7118
baseline sum_reduce 20 2 12 1024 17 1.5492e+06 7.16247e+06 16450.3 157931 2664.65 4999
baseline sum_reduce 20 2 12 1024 17 2.39306e+06 4.24899e+06 30474.9 4.97492e+06 2988.61 7112
baseline sum_reduce 20 2 12 1024 17 2.0511e+06 4.69146e+06 28318 4.66714e+06 2715.03 6329
baseline sum_reduce 20 2 12 1024 17 2.01319e+06 3.74579e+06 41051.6 4.62553e+06 2968.37 7596
baseline sum_reduce 20 2 12 1024 17 1.78846e+06 7.73393e+06 28222.5 4.43869e+06 2661.98 5483
baseline sum_reduce 20 2 12 1024 17 1.83586e+06 3.24883e+06 28270.4 4.64922e+06 2772.77 6483
baseline sum_reduce 20 2 12 1024 17 2.15786e+06 8.75836e+06 17264.6 162275 2873.17 5858
baseline sum_reduce 20 2 12 1024 17 2.25829e+06 3.82137e+06 30903.2 5.11087e+06 3030.09 8012
baseline sum_reduce 20 2 12 1024 17 1.73526e+06 7.98802e+06 16592.4 179300 2763.15 7656
baseline sum_reduce 20 2 12 1024 18 1.9281e+06 3.77649e+06 41998.4 4.9248e+06 3258.96 7651
baseline sum_reduce 20 2 12 1024 18 2.29657e+06 4.1103e+06 28881.9 4.66864e+06 3294.74 7406
baseline sum_reduce 20 2 12 1024 18 1.61332e+06 2.81503e+06 27499.1 4.4658e+06 2996.89 5545
baseline sum_reduce 20 2 12 1024 18 2.30406e+06 3.6528e+06 29625.9 4.77996e+06 3290.82 7643
baseline sum_reduce 20 2 12 1024 18 2.04972e+06 9.0358e+06 16615.2 115420 3099.43 6260
baseline sum_reduce 20 2 12 1024 18 1.5437e+06 3.09199e+06 28914.7 4.76869e+06 3190.46 7603
baseline sum_reduce 20 2 12 1024 18 1.73581e+06 3.47654e+06 39994.2 4.71736e+06 3087.6 5601
baseline sum_reduce 20 2 12 1024 18 2.016e+06 8.56217e+06 16350.4 159315 3044.64 5786
baseline sum_reduce 20 2 12 1024 18 2.3094e+06 5.08524e+06 29379.1 4.77837e+06 3320.03 9682
baseline sum_reduce 20 2 12 1024 18 1.75267e+06 3.51361e+06 27982.6 4.53232e+06 3092.25 7001
baseline sum_reduce 20 2 12 1024 18 1.87456e+06 7.87509e+06 17311.2 184166 3277.98 7308
baseline sum_reduce 20 2 12 1024 18 1.80019e+06 7.47308e+06 40352.2 4.51153e+06 3110.2 5773
baseline sum_reduce 20 2 12 1024 18 2.15206e+06 4.13359e+06 28731.2 4.65835e+06 3175.83 6853
baseline sum_reduce 20 2 12 1024 18 1.73365e+06 3.2126e+06 28192.8 4.64465e+06 3111.84 7602
baseline sum_reduce 20 2 12 1024 18 1.89901e+06 3.93952e+06 28126.4 4.5613e+06 3091.88 6894
baseline sum_reduce 20 2 12 1024 18 2.15077e+06 4.2248e+06 40922.9 4.68364e+06 3207.82 6889
baseline sum_reduce 20 2 12 1024 18 2.1451e+06 8.77452e+06 16880.7 162007 3110.41 5564
baseline sum_reduce 20 2 12 1024 18 2.005e+06 4.0296e+06 52006.3 4.70358e+06 3186.4 7101
baseline sum_reduce 20 2 12 1024 18 2.58686e+06 9.81049e+06 17502.5 88924 3393.51 9905
baseline sum_reduce 20 2 12 1024 18 2.51926e+06 4.22775e+06 30672.9 4.84412e+06 3424.65 8030
baseline sum_reduce 20 2 12 1024 19 1.77513e+06 3.50334e+06 28198.9 4.56772e+06 3581.96 7161
baseline sum_reduce 20 2 12 1024 19 2.60887e+06 9.93231e+06 17872.2 134378 3743.91 7254
baseline sum_reduce 20 2 12 1024 19 2.00519e+06 7.76239e+06 31070.4 4.91234e+06 3755.32 9093
baseline sum_reduce 20 2 12 1024 19 2.58986e+06 1.01107e+07 17576.9 89222 3740.81 7824
baseline sum_reduce 20 2 12 1024 19 1.60064e+06 2.83209e+06 39785.1 4.68785e+06 3377.31 5897
baseline sum_reduce 20 2 12 1024 19 2.04911e+06 8.76341e+06 30322.3 4.63751e+06 3654.7 8253
baseline sum_reduce 20 2 12 1024 19 1.49274e+06 2.6608e+06 28380.4 4.68849e+06 3471.47 6633
baseline sum_reduce 20 2 12 1024 19 2.05315e+06 8.15815e+06 41841.9 4.56057e+06 3650.41 7413
baseline sum_reduce 20 2 12 1024 19 2.59834e+06 5.95926e+06 29295.5 4.65375e+06 3740.8 8196
baseline sum_reduce 20 2 12 1024 19 1.86814e+06 7.93806e+06 16406.6 214578 3469.78 7138
baseline sum_reduce 20 2 12 1024 19 1.77127e+06 7.67748e+06 28587.3 4.58092e+06 3453.49 6768
baseline sum_reduce 20 2 12 1024 19 1.88472e+06 3.64658e+06 28148.2 4.53062e+06 3539.63 7530
baseline sum_reduce 20 2 12 1024 19 2.58188e+06 5.34712e+06 53485.4 4.76716e+06 3833.43 10603
baseline sum_reduce 20 2 12 1024 19 1.85286e+06 3.52168e+06 27827.6 4.63188e+06 3416.59 6299
baseline sum_reduce 20 2 12 1024 19 1.94634e+06 4.42486e+06 40938 4.69229e+06 3584.32 8592
baseline sum_reduce 20 2 12 1024 19 1.85868e+06 3.67543e+06 39697.2 4.64226e+06 3461.49 6614
baseline sum_reduce 20 2 12 1024 19 2.33864e+06 8.71358e+06 17175.3 75325 3583.84 8960
baseline sum_reduce 20 2 12 1024 19 1.84335e+06 3.45846e+06 52215.3 4.8019e+06 3412.7 6866
baseline sum_reduce 20 2 12 1024 19 1.996e+06 3.09218e+06 29084.2 4.70269e+06 3654.05 7831
baseline sum_reduce 20 2 12 1024 19 2.1842e+06 4.2684e+06 40897 4.76724e+06 3560.78 7235
baseline sum_reduce 20 2 12 1024 20 1.89605e+06 8.30158e+06 16827.7 98087 2879.74 5579
baseline sum_reduce 20 2 12 1024 20 1.79635e+06 3.15339e+06 39956.2 4.6704e+06 2822.63 6214
baseline sum_reduce 20 2 12 1024 20 1.7654e+06 3.31539e+06 27032.2 4.32223e+06 2824.58 7292
baseline sum_reduce 20 2 12 1024 20 2.31234e+06 3.69021e+06 32436.9 5.15129e+06 3232.22 9512
baseline sum_reduce 20 2 12 1024 20 1.97554e+06 8.33261e+06 41165.3 4.44181e+06 2997.61 8716
baseline sum_reduce 20 2 12 1024 20 2.678e+06 4.34501e+06 31683.6 5.19128e+06 3086.21 7723
baseline sum_reduce 20 2 12 1024 20 1.6988e+06 3.06096e+06 28715.6 4.71894e+06 2849.05 6649
baseline sum_reduce 20 2 12 1024 20 1.74402e+06 7.53663e+06 16639.2 161393 2811.76 5721
baseline sum_reduce 20 2 12 1024 20 2.57722e+06 3.98932e+06 35273.3 5.27652e+06 3634.32 8447
baseline sum_reduce 20 2 12 1024 20 1.6772e+06 3.41673e+06 39903.8 4.66781e+06 2777.02 5066
baseline sum_reduce 20 2 12 1024 20 2.20359e+06 4.03305e+06 29015.6 4.68985e+06 2891.27 6396
baseline sum_reduce 20 2 12 1024 20 1.99897e+06 3.81807e+06 27829.9 4.44948e+06 2816.57 6697
baseline sum_reduce 20 2 12 1024 20 2.58626e+06 4.72584e+06 32864.3 5.25336e+06 3292.35 9002
baseline sum_reduce 20 2 12 1024 20 2.39627e+06 4.15878e+06 31732.6 5.1142e+06 3102.75 5779
baseline sum_reduce 20 2 12 1024 20 1.71375e+06 7.85401e+06 16704.3 190827 2815.34 6849
baseline sum_reduce 20 2 12 1024 20 2.23422e+06 3.73637e+06 30705.9 5.00853e+06 3121.91 8151
baseline sum_reduce 20 2 12 1024 20 2.35549e+06 3.72495e+06 44778.2 5.17162e+06 3100.48 9673
baseline sum_reduce 20 2 12 1024 20 1.57177e+06 2.43054e+06 28006.9 4.57236e+06 2740.84 6170
baseline sum_reduce 20 2 12 1024 20 1.84035e+06 3.55801e+06 39264.2 4.51519e+06 2810.68 5684
baseline sum_reduce 20 2 12 1024 20 2.00415e+06 3.59812e+06 41794.8 4.84851e+06 2943.11 6957
baseline sum_reduce 20 2 12 1024 21 1.92961e+06 7.87427e+06 18052.4 219638 3381.32 7190
baseline sum_reduce 20 2 12 1024 21 1.77013e+06 3.27909e+06 28453.5 4.7803e+06 3139.26 5608
baseline sum_reduce 20 2 12 1024 21 2.07831e+06 3.83541e+06 28360.7 4.62619e+06 3256.82 7296
baseline sum_reduce 20 2 12 1024 21 1.84015e+06 7.97386e+06 29156.3 4.5761e+06 3171.98 5994
baseline sum_reduce 20 2 12 1024 21 1.74783e+06 7.52727e+06 16532.4 252114 3177.29 7747
baseline sum_reduce 20 2 12 1024 21 1.80919e+06 3.37316e+06 28259.4 4.50064e+06 3131.34 6503
baseline sum_reduce 20 2 12 1024 21 1.45823e+06 6.8861e+06 28258.8 4.40828e+06 3059.33 6394
baseline sum_reduce 20 2 12 1024 21 2.0201e+06 8.63052e+06 18563.7 162824 3423.22 9664
baseline sum_reduce 20 2 12 1024 21 1.89298e+06 3.87432e+06 40581.9 4.758e+06 3171.79 5904
baseline sum_reduce 20 2 12 1024 21 2.15883e+06 3.6462e+06 29977 4.81019e+06 3472.95 9569
baseline sum_reduce 20 2 12 1024 21 2.31111e+06 9.17216e+06 16771 191445 3255.91 8901
baseline sum_reduce 20 2 12 1024 21 1.71046e+06 7.40627e+06 16575.3 162827 3126.22 6999
baseline sum_reduce 20 2 12 1024 21 2.25249e+06 8.46306e+06 19205.8 140293 3698.9 8919
baseline sum_reduce 20 2 12 1024 21 1.65159e+06 3.43748e+06 28058.6 4.64034e+06 3108.1 5916
baseline sum_reduce 20 2 12 1024 21 2.31327e+06 9.20531e+06 18858.5 110424 3524.29 10922
baseline sum_reduce 20 2 12 1024 21 2.6336e+06 4.26453e+06 44012.7 5.11704e+06 3383.36 7257
baseline sum_reduce 20 2 12 1024 21 3.013e+06 4.99804e+06 47206 5.1985e+06 3975.6 10956
baseline sum_reduce 20 2 12 1024 21 2.12378e+06 4.31604e+06 28563.2 4.71472e+06 3136.76 6297
baseline sum_reduce 20 2 12 1024 21 3.36398e+06 1.05018e+07 57856.5 4.89697e+06 3761.2 10507
baseline sum_reduce 20 2 12 1024 21 1.91079e+06 7.99384e+06 28188 4.30035e+06 3203.46 7643
baseline sum_reduce 20 2 12 1024 22 1.63188e+06 2.9942e+06 39364.5 4.53453e+06 3551.07 8700
baseline sum_reduce 20 2 12 1024 22 1.87577e+06 3.14665e+06 42194.1 4.98882e+06 3607.92 7061
baseline sum_reduce 20 2 12 1024 22 2.21836e+06 8.34977e+06 17750.5 109286 3777.27 9529
baseline sum_reduce 20 2 12 1024 22 1.91928e+06 3.49041e+06 30195.2 4.89194e+06 3720.82 8445
baseline sum_reduce 20 2 12 1024 22 2.48172e+06 9.72392e+06 18845.6 166724 4040.54 10480
baseline sum_reduce 20 2 12 1024 22 1.89384e+06 7.83312e+06 16923.1 192727 3560.66 8746
baseline sum_reduce 20 2 12 1024 22 1.86142e+06 4.12226e+06 27480.1 4.49378e+06 3603.7 7929
baseline sum_reduce 20 2 12 1024 22 2.26536e+06 3.77923e+06 45200.5 5.32547e+06 3814.73 7142
baseline sum_reduce 20 2 12 1024 22 2.20102e+06 4.74188e+06 31006 4.92848e+06 3906.14 7812
baseline sum_reduce 20 2 12 1024 22 2.05675e+06 3.99477e+06 29010.3 4.60807e+06 3719.68 9021
baseline sum_reduce 20 2 12 1024 22 1.70077e+06 7.40463e+06 16642.9 145188 3541.7 8685
baseline sum_reduce 20 2 12 1024 22 1.85448e+06 8.10789e+06 17317.4 197497 3751.53 8630
baseline sum_reduce 20 2 12 1024 22 1.65322e+06 3.36502e+06 28866.2 4.72537e+06 3577.15 8042
baseline sum_reduce 20 2 12 1024 22 2.25447e+06 4.23712e+06 55090.7 5.10322e+06 3842.15 12472
baseline sum_reduce 20 2 12 1024 22 2.08063e+06 3.17785e+06 29278.6 4.86058e+06 3584.01 7295
baseline sum_reduce 20 2 12 1024 22 2.2346e+06 8.59665e+06 18237.2 164724 3902.49 9067
baseline sum_reduce 20 2 12 1024 22 1.81442e+06 7.4435e+06 16142.8 199332 3454.35 7857
baseline sum_reduce 20 2 12 1024 22 2.46922e+06 4.44538e+06 32487.5 4.99857e+06 4209.09 10653
baseline sum_reduce 20 2 12 1024 22 1.79225e+06 7.87262e+06 16502.5 157363 3431.3 7521
baseline sum_reduce 20 2 12 1024 22 1.76909e+06 7.69109e+06 16505.1 187702 3469.66 6596
baseline sum_reduce 20 2 12 1024 23 1.58225e+06 2.64546e+06 28721.8 4.65952e+06 3937.43 8496
baseline sum_reduce 20 2 12 1024 23 1.91498e+06 3.42613e+06 27335.1 4.49844e+06 3873.16 9160
baseline sum_reduce 20 2 12 1024 23 1.82976e+06 2.91042e+06 40671.2 4.73115e+06 3976.98 8099
baseline sum_reduce 20 2 12 1024 23 2.20389e+06 9.69596e+06 29382.9 4.62802e+06 4148.73 10780
baseline sum_reduce 20 2 12 1024 23 1.73731e+06 3.50185e+06 27803 4.54415e+06 3878.33 7144
baseline sum_reduce 20 2 12 1024 23 1.60825e+06 3.03313e+06 39248.8 4.54389e+06 3815.55 6914
baseline sum_reduce 20 2 12 1024 23 1.96326e+06 8.11858e+06 17166.1 195831 4062.43 11125
baseline sum_reduce 20 2 12 1024 23 2.0168e+06 3.98789e+06 50956.8 4.57232e+06 4022.41 11088
baseline sum_reduce 20 2 12 1024 23 2.30571e+06 5.22128e+06 40240.2 4.66796e+06 4096.4 8540
baseline sum_reduce 20 2 12 1024 23 1.88138e+06 8.22854e+06 28176.2 4.39584e+06 4009.49 8787
baseline sum_reduce 20 2 12 1024 23 1.73211e+06 3.14668e+06 29056.8 4.71494e+06 4010.48 8564
baseline sum_reduce 20 2 12 1024 23 2.21208e+06 9.1686e+06 28987.9 4.59724e+06 3894.34 8095
baseline sum_reduce 20 2 12 1024 23 2.04481e+06 8.20017e+06 19019.8 172598 4514.38 13002
baseline sum_reduce 20 2 12 1024 23 2.18362e+06 9.06568e+06 28309.9 4.44134e+06 3921.9 7143
baseline sum_reduce 20 2 12 1024 23 1.91671e+06 3.91692e+06 27975 4.48652e+06 4023.2 10667
baseline sum_reduce 20 2 12 1024 23 1.92574e+06 3.73139e+06 27468.8 4.50776e+06 3843.2 7176
baseline sum_reduce 20 2 12 1024 23 1.97146e+06 8.09746e+06 28664.9 4.59663e+06 3928.75 7471
baseline sum_reduce 20 2 12 1024 23 1.50845e+06 2.56128e+06 28815.6 4.63319e+06 3911.59 8346
baseline sum_reduce 20 2 12 1024 23 1.50395e+06 2.43194e+06 28390.6 4.69315e+06 3893.19 7289
baseline sum_reduce 20 2 12 1024 23 2.29907e+06 8.57783e+06 18471.5 127628 4231.16 11661
baseline sum_reduce 20 2 12 1024 24 2.38381e+06 4.22286e+06 30587 4.77478e+06 3192.38 7977
baseline sum_reduce 20 2 12 1024 24 1.94397e+06 3.60804e+06 28318.8 4.65887e+06 2843.72 6356
baseline sum_reduce 20 2 12 1024 24 1.83663e+06 3.509e+06 27799.7 4.51434e+06 2756.33 6273
baseline sum_reduce 20 2 12 1024 24 1.87116e+06 8.27531e+06 17476.4 163873 3070.35 7920
baseline sum_reduce 20 2 12 1024 24 1.94364e+06 8.23375e+06 17507 127689 2937.78 6786
baseline sum_reduce 20 2 12 1024 24 1.86196e+06 8.05961e+06 16885.1 217116 2805.55 6162
baseline sum_reduce 20 2 12 1024 24 1.75337e+06 3.03199e+06 40425.4 4.74346e+06 2760.46 6323
baseline sum_reduce 20 2 12 1024 24 2.05321e+06 8.35324e+06 29579.2 4.5675e+06 2949.88 7161
baseline sum_reduce 20 2 12 1024 24 1.86481e+06 3.14168e+06 28648.1 4.75365e+06 2858.53 7334
baseline sum_reduce 20 2 12 1024 24 2.03994e+06 8.76016e+06 17198 200677 2945.73 6178
baseline sum_reduce 20 2 12 1024 24 1.71896e+06 7.18599e+06 38651.7 4.13567e+06 2693.69 5292
baseline sum_reduce 20 2 12 1024 24 1.78633e+06 3.42369e+06 28880.9 4.65475e+06 2874.88 6407
baseline sum_reduce 20 2 12 1024 24 1.7073e+06 7.24486e+06 39083.1 4.2604e+06 2739.33 5798
baseline sum_reduce 20 2 12 1024 24 2.42086e+06 1.01185e+07 28974.4 4.46691e+06 2996.63 6922
baseline sum_reduce 20 2 12 1024 24 2.21964e+06 8.61774e+06 17427.1 137159 2967.45 9480
baseline sum_reduce 20 2 12 1024 24 2.29647e+06 9.32122e+06 16875.9 97229 2851.78 6003
baseline sum_reduce 20 2 12 1024 24 1.82611e+06 3.26e+06 27552.3 4.38734e+06 2755.13 7417
baseline sum_reduce 20 2 12 1024 24 2.15292e+06 3.77806e+06 40029.5 4.65172e+06 2856.19 6283
baseline sum_reduce 20 2 12 1024 24 1.70746e+06 7.31615e+06 16884.8 177239 2790.46 6129
baseline sum_reduce 20 2 12 1024 24 1.87136e+06 3.20477e+06 39904.7 4.66286e+06 2850.45 7298
baseline sum_reduce 20 2 12 1024 25 1.96793e+06 3.58687e+06 44568.5 5.16506e+06 3831.57 9580
baseline sum_reduce 20 2 12 1024 25 2.83574e+06 1.081e+07 30242.4 4.4556e+06 3747.67 9854
baseline sum_reduce 20 2 12 1024 25 2.1123e+06 4.61284e+06 41974.7 4.8711e+06 3534.45 7837
baseline sum_reduce 20 2 12 1024 25 1.82861e+06 7.85533e+06 17121.4 136579 3526.5 9696
baseline sum_reduce 20 2 12 1024 25 2.17051e+06 8.86359e+06 30790.7 4.88333e+06 3700.84 9072
baseline sum_reduce 20 2 12 1024 25 2.27617e+06 4.11737e+06 30681.7 4.93602e+06 3801.64 8940
baseline sum_reduce 20 2 12 1024 25 1.7583e+06 2.51142e+06 29599.8 4.91436e+06 3349.53 7662
baseline sum_reduce 20 2 12 1024 25 2.26854e+06 9.24096e+06 16652.7 133830 3443.26 7841
baseline sum_reduce 20 2 12 1024 25 2.69259e+06 9.41464e+06 20252.4 142184 4055.77 11450
baseline sum_reduce 20 2 12 1024 25 1.90419e+06 8.15308e+06 29000.3 4.66792e+06 3385.01 7522
baseline sum_reduce 20 2 12 1024 25 1.72397e+06 3.31387e+06 28684.9 4.76749e+06 3403.05 7800
baseline sum_reduce 20 2 12 1024 25 2.18749e+06 4.46877e+06 41328.8 4.72972e+06 3533.02 9089
baseline sum_reduce 20 2 12 1024 25 2.73632e+06 5.76714e+06 29696.1 4.61979e+06 3670.47 8301
baseline sum_reduce 20 2 12 1024 25 1.93195e+06 8.23924e+06 16525.4 115033 3340.33 7370
baseline sum_reduce 20 2 12 1024 25 2.23554e+06 3.92463e+06 28890.6 4.80274e+06 3404.38 7599
baseline sum_reduce 20 2 12 1024 25 2.59884e+06 4.44476e+06 46559.7 5.25663e+06 3978.52 8505
baseline sum_reduce 20 2 12 1024 25 1.96608e+06 8.08308e+06 29497.7 4.4693e+06 3571.93 7767
baseline sum_reduce 20 2 12 1024 25 1.83394e+06 7.55954e+06 16608.7 148015 3364.13 7279
baseline sum_reduce 20 2 12 1024 25 2.2926e+06 8.63154e+06 19227.6 148342 3886.07 9629
baseline sum_reduce 20 2 12 1024 25 2.2335e+06 3.70113e+06 31563.8 5.06627e+06 3872.04 9668
baseline sum_reduce 20 2 12 1024 26 1.9508e+06 3.33266e+06 43776.2 5.00639e+06 4119.85 8964
baseline sum_reduce 20 2 12 1024 26 1.84243e+06 8.20048e+06 17215.5 204745 3902.69 8377
baseline sum_reduce 20 2 12 1024 26 2.10399e+06 4.77717e+06 40840 4.73874e+06 3760.36 7231
baseline sum_reduce 20 2 12 1024 26 2.00886e+06 8.38792e+06 16444 169549 3735.47 7989
baseline sum_reduce 20 2 12 1024 26 1.9727e+06 3.82702e+06 27631.3 4.35997e+06 3846.16 7631
baseline sum_reduce 20 2 12 1024 26 2.4757e+06 3.9994e+06 32968.3 5.29702e+06 4468.33 10933
baseline sum_reduce 20 2 12 1024 26 1.86333e+06 3.27579e+06 30043.9 4.98691e+06 3904.04 8773
baseline sum_reduce 20 2 12 1024 26 2.15086e+06 3.78354e+06 41146.9 4.6776e+06 3912.36 11697
baseline sum_reduce 20 2 12 1024 26 1.63316e+06 2.86406e+06 40301.3 4.73225e+06 3701.47 7539
baseline sum_reduce 20 2 12 1024 26 2.04156e+06 3.72464e+06 56121.2 4.99116e+06 4139.69 9478
baseline sum_reduce 20 2 12 1024 26 1.92002e+06 3.46997e+06 40307.8 4.70136e+06 3779.7 7718
baseline sum_reduce 20 2 12 1024 26 1.72332e+06 3.05007e+06 27715.4 4.55698e+06 3778.09 8394
baseline sum_reduce 20 2 12 1024 26 2.44253e+06 3.82676e+06 31977.1 4.94241e+06 4430.22 9695
baseline sum_reduce 20 2 12 1024 26 1.62275e+06 7.36043e+06 16726.4 172393 3744.54 8164
baseline sum_reduce 20 2 12 1024 26 2.07062e+06 4.03428e+06 41359.6 4.81727e+06 3893.74 9577
baseline sum_reduce 20 2 12 1024 26 2.03191e+06 3.71255e+06 43287.8 4.99458e+06 4094.24 11665
baseline sum_reduce 20 2 12 1024 26 1.78498e+06 7.82368e+06 38769 4.15299e+06 3672.51 8527
baseline sum_reduce 20 2 12 1024 26 1.50387e+06 6.89058e+06 16450 183052 3689.68 7464
baseline sum_reduce 20 2 12 1024 26 1.9867e+06 4.14508e+06 27836.1 4.42622e+06 3816.46 8801
baseline sum_reduce 20 2 12 1024 26 1.89728e+06 3.0985e+06 29755.4 4.85526e+06 3887.08 10182
baseline sum_reduce 20 2 12 1024 27 1.82832e+06 7.77299e+06 16741.4 141953 4185.01 8675
baseline sum_reduce 20 2 12 1024 27 1.43095e+06 6.7592e+06 28674.8 4.38422e+06 4179.86 9959
baseline sum_reduce 20 2 12 1024 27 2.36018e+06 9.30899e+06 17747.7 109411 4514.83 9632
baseline sum_reduce 20 2 12 1024 27 1.91959e+06 3.02905e+06 29119.5 4.75011e+06 4211.35 10677
baseline sum_reduce 20 2 12 1024 27 2.11799e+06 3.67314e+06 29838.5 4.98852e+06 4193.63 8364
baseline sum_reduce 20 2 12 1024 27 1.88414e+06 3.43737e+06 40876.7 4.78268e+06 4303.12 10303
baseline sum_reduce 20 2 12 1024 27 2.06015e+06 5.15232e+06 28701 4.57646e+06 4391.97 10227
baseline sum_reduce 20 2 12 1024 27 1.99571e+06 3.65259e+06 42291.5 4.9252e+06 4332.11 11447
baseline sum_reduce 20 2 12 1024 27 1.86608e+06 4.09739e+06 50916.9 4.55828e+06 4207.58 9610
baseline sum_reduce 20 2 12 1024 27 1.52004e+06 7.11653e+06 17065.9 201908 4128.92 9982
baseline sum_reduce 20 2 12 1024 27 2.12296e+06 8.62767e+06 42303 4.60525e+06 4585.11 11186
baseline sum_reduce 20 2 12 1024 27 1.8006e+06 3.28057e+06 29061.2 4.73722e+06 4268.92 9110
baseline sum_reduce 20 2 12 1024 27 1.81769e+06 8.1947e+06 28371.2 4.518e+06 4141.28 9090
baseline sum_reduce 20 2 12 1024 27 2.50707e+06 9.65663e+06 18493.1 128371 4605.66 11608
baseline sum_reduce 20 2 12 1024 27 2.1097e+06 4.85152e+06 50659 4.49547e+06 4299.02 9272
baseline sum_reduce 20 2 12 1024 27 2.19076e+06 8.54636e+06 16611.9 125543 4202.39 8673
baseline sum_reduce 20 2 12 1024 27 2.01787e+06 3.67004e+06 41186.4 4.7417e+06 4292.09 11596
baseline sum_reduce 20 2 12 1024 27 1.77246e+06 3.21389e+06 28524.2 4.71153e+06 4034.18 9814
baseline sum_reduce 20 2 12 1024 27 1.89486e+06 3.42678e+06 28534.3 4.6487e+06 4213.44 8550
baseline sum_reduce 20 2 12 1024 27 3.24781e+06 4.9754e+06 32183.1 5.03634e+06 5024.68 13067
baseline sum_reduce 20 2 12 1024 28 2.38856e+06 3.82588e+06 47157.5 5.29885e+06 4285.94 14408
baseline sum_reduce 20 2 12 1024 28 1.87316e+06 3.69056e+06 28246.9 4.51134e+06 3579.87 8487
baseline sum_reduce 20 2 12 1024 28 1.91454e+06 8.30889e+06 28719 4.45075e+06 3548.29 7405
baseline sum_reduce 20 2 12 1024 28 2.22497e+06 4.11413e+06 30443.8 5.00072e+06 3753.24 10780
baseline sum_reduce 20 2 12 1024 28 1.66847e+06 3.20996e+06 40700.5 4.71921e+06 3528.37 12112
baseline sum_reduce 20 2 12 1024 28 2.16398e+06 3.70941e+06 29504.2 4.74803e+06 3650.9 7759
baseline sum_reduce 20 2 12 1024 28 2.32207e+06 4.19049e+06 42327.7 4.85865e+06 3709.99 9060
baseline sum_reduce 20 2 12 1024 28 2.05537e+06 4.08905e+06 38903.3 4.53908e+06 3494.04 8137
baseline sum_reduce 20 2 12 1024 28 1.59166e+06 7.51819e+06 16390.8 143068 3413.82 9735
baseline sum_reduce 20 2 12 1024 28 1.78964e+06 3.26764e+06 39912.1 4.59647e+06 3554.82 10013
baseline sum_reduce 20 2 12 1024 28 2.15385e+06 8.17464e+06 18976.1 189859 3869.51 11379
baseline sum_reduce 20 2 12 1024 28 2.50089e+06 3.76242e+06 47723.7 5.33782e+06 4193.23 11048
baseline sum_reduce 20 2 12 1024 28 2.90679e+06 9.6642e+06 20491.3 113527 4342.8 14030
baseline sum_reduce 20 2 12 1024 28 2.15473e+06 8.42666e+06 31523.3 4.95829e+06 3697.37 9211
baseline sum_reduce 20 2 12 1024 28 2.17197e+06 3.99592e+06 41806.6 4.8608e+06 3593.07 7459
baseline sum_reduce 20 2 12 1024 28 1.93227e+06 7.7921e+06 17270.4 220833 3607.44 8304
baseline sum_reduce 20 2 12 1024 28 2.16181e+06 4.22483e+06 27995.5 4.49958e+06 3527.13 8316
baseline sum_reduce 20 2 12 1024 28 2.23597e+06 3.86765e+06 42790.9 4.98884e+06 3664.24 9390
baseline sum_reduce 20 2 12 1024 28 2.29137e+06 8.9399e+06 18016.5 145998 3690.79 9407
baseline sum_reduce 20 2 12 1024 28 2.16419e+06 3.66261e+06 43430.9 4.97906e+06 3789.53 10750
baseline sum_reduce 20 2 12 1024 29 1.97686e+06 8.52266e+06 16731.7 142950 3909.15 13593
baseline sum_reduce 20 2 12 1024 29 1.98619e+06 4.20863e+06 52843.1 4.67533e+06 4050.52 7748
baseline sum_reduce 20 2 12 1024 29 1.67027e+06 2.86646e+06 40551 4.64694e+06 3823.86 8321
baseline sum_reduce 20 2 12 1024 29 1.58474e+06 7.26964e+06 16979.1 178208 3851.79 9157
baseline sum_reduce 20 2 12 1024 29 2.06623e+06 3.84222e+06 40409.3 4.69223e+06 3860.91 9642
